fold,mae,rmse,r2,pearson,spearman,samples
1,0.9797033071517944,1.4651833772659302,0.48586732149124146,0.7205348610877991,0.6556680202484131,220
2,1.0957238674163818,1.6406407356262207,0.4546213150024414,0.6942195296287537,0.6876720190048218,219
3,0.9372780919075012,1.3169384002685547,0.508885383605957,0.7175785899162292,0.6900574564933777,219
4,0.9717023968696594,1.4904887676239014,0.5264462828636169,0.7345684766769409,0.7358997464179993,220
5,1.0260730981826782,1.4549566507339478,0.6151803731918335,0.7859397530555725,0.7092866897583008,219
